ractor_user_id,target_user_id,persona,budget_diff,planning_diff,social_diff,same_budget,same_planning_style,same_social_battery,shared_languages_count,shared_activities_count,shared_destination_types_count,shared_experience_types_count,shared_looking_for_what_count,language_score,activity_score,destination_score,experience_score,intent_score,static_score,interest_probability,card_click,full_profile_open,dwell_time_ms,saved_profile,interaction_type,matched_proxy,label,relevance_score
186,842,SOCIAL_EXPLORER,0,0,0,1,1,1,1,1,1,1,1,0.5,0.25,1.0,1.0,1.0,75.0,0.9278,1,1,63207,0,YES,1,3,100.0
819,125,BUDGET_CONSCIOUS,0,1,0,1,0,1,1,0,0,0,0,0.3333,0.0,0.0,0.0,0.0,35.83,0.3809,0,0,0,0,NO,0,0,17.83
877,39,CAUTIOUS_INTROVERT,1,0,2,0,1,0,1,2,0,0,0,0.5,0.3333,0.0,0.0,0.0,34.17,0.1834,0,0,0,0,NO,0,0,16.17
648,65,BUDGET_CONSCIOUS,2,1,1,0,0,0,1,2,0,1,1,0.5,0.4,0.0,1.0,1.0,44.67,0.0052,1,0,0,0,NO,0,0,26.67
111,444,CAUTIOUS_INTROVERT,0,1,1,1,0,0,1,2,1,1,1,0.5,0.3333,1.0,1.0,1.0,65.0,0.7969,0,0,0,0,YES,1,3,100.0
426,30,BUDGET_CONSCIOUS,1,1,1,0,0,0,1,1,0,1,0,1.0,0.1429,0.0,1.0,0.0,50.36,0.5656,0,0,0,0,NO,0,0,32.36
761,428,SOCIAL_EXPLORER,0,1,2,1,0,0,1,0,0,0,0,0.3333,0.0,0.0,0.0,0.0,24.17,0.2755,0,0,0,0,NO,0,0,6.17
848,463,SOCIAL_EXPLORER,0,1,1,1,0,0,1,1,0,0,0,0.3333,0.1429,0.0,0.0,0.0,32.86,0.5959,1,1,38932,1,SAVE_ONLY,0,1,66.49
423,244,SOCIAL_EXPLORER,1,0,2,0,1,0,1,1,2,1,0,0.3333,0.1667,1.0,1.0,0.0,47.5,0.5218,0,0,0,1,SAVE_ONLY,0,1,59.5
131,73,CAUTIOUS_INTROVERT,1,1,2,0,0,0,1,2,1,1,1,0.5,0.4,0.5,1.0,1.0,49.67,0.5587,0,0,0,0,NO,0,0,31.67
83,53,BUDGET_CONSCIOUS,1,1,1,0,0,0,1,0,2,1,0,0.5,0.0,1.0,1.0,0.0,47.5,0.3706,1,1,18811,0,NO,0,1,44.08
263,483,BUDGET_CONSCIOUS,0,1,1,1,0,0,1,1,1,0,0,0.5,0.1667,1.0,0.0,0.0,46.67,0.6273,0,0,0,0,YES,0,2,68.67
37,622,SOCIAL_EXPLORER,0,2,1,1,0,0,1,1,1,0,0,1.0,0.2,1.0,0.0,0.0,51.5,0.6452,1,1,38242,0,YES,0,2,94.88
40,1009,BUDGET_CONSCIOUS,0,2,1,1,0,0,1,1,1,0,0,0.3333,0.25,1.0,0.0,0.0,39.17,0.6681,1,0,0,0,YES,0,2,61.17
613,424,SOCIAL_EXPLORER,1,0,0,0,1,1,1,1,0,1,1,1.0,0.1667,0.0,1.0,1.0,67.5,0.8036,1,1,52942,1,YES,1,3,100.0
257,1009,CAUTIOUS_INTROVERT,1,2,0,0,0,1,1,2,1,0,0,0.5,0.6667,1.0,0.0,0.0,50.83,0.6816,1,1,42507,0,YES,0,2,95.71
850,46,SPONTANEOUS_ADVENTURER,1,1,1,0,0,0,1,1,1,0,1,0.5,0.25,0.5,0.0,1.0,42.5,0.6684,1,1,41884,0,YES,0,2,87.16
390,34,BUDGET_CONSCIOUS,0,0,0,1,1,1,1,1,0,0,0,1.0,0.125,0.0,0.0,0.0,57.5,0.8328,0,0,0,0,YES,1,3,100.0
984,378,SOCIAL_EXPLORER,2,0,0,0,1,1,1,1,1,0,0,0.5,0.2,1.0,0.0,0.0,47.33,0.6804,0,0,0,0,YES,0,2,69.33
22,257,SOCIAL_EXPLORER,1,2,2,0,0,0,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,30.83,0.1206,0,0,0,0,NO,0,0,12.83
153,351,SOCIAL_EXPLORER,1,1,0,0,0,1,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,63.33,0.954,1,1,61702,0,YES,1,3,100.0
720,721,SPONTANEOUS_ADVENTURER,1,0,0,0,1,1,1,0,0,0,0,0.3333,0.0,0.0,0.0,0.0,35.83,0.607,1,1,42690,1,SAVE_ONLY,0,1,70.77
346,194,SPONTANEOUS_ADVENTURER,0,1,1,1,0,0,1,1,1,1,1,1.0,0.2,0.5,1.0,1.0,67.33,0.9306,1,0,0,0,SUPER_LIKE,1,3,100.0
724,497,CAUTIOUS_INTROVERT,0,1,1,1,0,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,33.33,0.2971,1,1,27714,0,NO,0,1,33.03
661,336,SOCIAL_EXPLORER,0,0,0,1,1,1,1,0,0,0,1,0.5,0.0,0.0,0.0,1.0,50.0,0.6652,0,0,0,0,YES,0,2,72.0
84,557,SELECTIVE_PLANNER,0,0,0,1,1,1,1,1,0,0,1,1.0,0.25,0.0,0.0,1.0,65.0,0.7858,1,1,56274,1,YES,1,3,100.0
585,576,BUDGET_CONSCIOUS,0,0,1,1,1,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,39.17,0.4973,1,0,0,1,SAVE_ONLY,0,1,51.17
419,791,CAUTIOUS_INTROVERT,2,1,1,0,0,0,1,1,0,0,0,1.0,0.25,0.0,0.0,0.0,36.67,0.461,1,0,0,1,SAVE_ONLY,0,1,48.67
588,411,SPONTANEOUS_ADVENTURER,1,0,1,0,1,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,33.33,0.6316,1,1,37365,1,YES,0,2,88.41
969,161,CAUTIOUS_INTROVERT,1,1,1,0,0,0,2,3,0,1,1,0.6667,0.75,0.0,1.0,1.0,60.83,0.6627,1,1,37042,0,YES,0,2,100.0
796,333,SOCIAL_EXPLORER,1,1,0,0,0,1,1,1,0,0,0,1.0,0.2,0.0,0.0,0.0,47.33,0.5267,0,0,0,1,SAVE_ONLY,0,1,59.33
268,808,SOCIAL_EXPLORER,1,0,1,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,43.33,0.7092,1,1,51057,1,YES,1,3,100.0
914,321,CAUTIOUS_INTROVERT,0,1,2,1,0,0,1,0,0,0,0,0.3333,0.0,0.0,0.0,0.0,24.17,0.0,0,0,0,0,NO,0,0,6.17
824,343,SOCIAL_EXPLORER,1,0,0,0,1,1,1,1,1,1,0,1.0,0.2,1.0,1.0,0.0,73.17,1.0,1,1,63271,1,YES,1,3,100.0
55,452,SPONTANEOUS_ADVENTURER,1,1,0,0,0,1,1,1,0,0,0,1.0,0.1429,0.0,0.0,0.0,46.19,0.4866,0,0,0,1,SAVE_ONLY,0,1,58.19
775,472,BUDGET_CONSCIOUS,1,0,1,0,1,0,1,1,1,0,0,0.5,0.1667,0.5,0.0,0.0,41.67,0.433,1,0,0,0,NO,0,0,23.67
728,554,CAUTIOUS_INTROVERT,1,0,0,0,1,1,1,3,1,0,1,0.5,0.75,1.0,0.0,1.0,69.17,0.978,1,1,58912,0,YES,1,3,100.0
638,657,CAUTIOUS_INTROVERT,2,0,0,0,1,1,1,3,1,1,1,1.0,0.75,0.5,1.0,1.0,78.33,1.0,1,1,61447,0,YES,1,3,100.0
780,894,CAUTIOUS_INTROVERT,1,1,0,0,0,1,1,1,0,0,0,0.5,0.25,0.0,0.0,0.0,38.33,0.441,1,0,0,0,NO,0,0,20.33
851,599,SELECTIVE_PLANNER,0,0,0,1,1,1,1,2,1,1,1,0.3333,0.5,0.5,1.0,1.0,71.67,1.0,1,1,62671,0,YES,1,3,100.0
755,180,SELECTIVE_PLANNER,0,0,1,1,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,49.17,0.6888,0,0,0,1,YES,0,2,83.17
378,822,BUDGET_CONSCIOUS,2,1,0,0,0,1,1,1,1,0,0,0.5,0.1667,1.0,0.0,0.0,40.83,0.1382,0,0,0,0,NO,0,0,22.83
66,124,SPONTANEOUS_ADVENTURER,1,0,1,0,1,0,1,1,1,0,1,0.3333,0.3333,0.5,0.0,1.0,46.67,0.6064,0,0,0,1,SAVE_ONLY,0,1,58.67
255,891,CAUTIOUS_INTROVERT,1,1,1,0,0,0,1,1,0,0,0,1.0,0.1667,0.0,0.0,0.0,40.83,0.5155,1,0,0,1,SAVE_ONLY,0,1,52.83
647,367,SOCIAL_EXPLORER,0,1,0,1,0,1,1,1,1,0,1,0.5,0.25,0.3333,0.0,1.0,52.5,0.6516,1,0,0,1,YES,0,2,86.5
675,898,SELECTIVE_PLANNER,2,0,1,0,1,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,27.5,0.4259,1,0,0,1,SAVE_ONLY,0,1,39.5
317,160,BUDGET_CONSCIOUS,0,0,2,1,1,0,1,0,0,1,0,0.3333,0.0,0.0,1.0,0.0,40.0,0.5574,1,1,44458,0,NO,0,1,45.56
364,622,BUDGET_CONSCIOUS,1,0,1,0,1,0,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,48.33,0.4096,1,1,33773,0,NO,0,1,50.15
103,200,BUDGET_CONSCIOUS,0,1,1,1,0,0,1,1,1,0,1,0.3333,0.2,1.0,0.0,1.0,49.0,0.7833,1,0,0,1,YES,1,3,100.0
168,293,BUDGET_CONSCIOUS,2,1,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,31.67,0.0,1,0,0,0,NO,0,0,13.67
335,101,SPONTANEOUS_ADVENTURER,2,0,1,0,1,0,1,2,1,0,0,0.3333,0.4,0.5,0.0,0.0,37.17,0.5365,0,0,0,0,NO,0,0,19.17
985,492,SOCIAL_EXPLORER,1,0,2,0,1,0,1,2,1,1,0,1.0,0.5,1.0,1.0,0.0,67.5,0.7428,1,0,0,1,YES,1,3,100.0
824,459,SOCIAL_EXPLORER,1,1,1,0,0,0,1,2,1,0,0,0.5,0.4,1.0,0.0,0.0,45.5,0.5184,0,0,0,1,SAVE_ONLY,0,1,57.5
972,481,CAUTIOUS_INTROVERT,1,1,1,0,0,0,1,1,0,0,0,1.0,0.1667,0.0,0.0,0.0,40.83,0.5499,0,0,0,1,SAVE_ONLY,0,1,52.83
737,866,SOCIAL_EXPLORER,1,1,1,0,0,0,1,0,1,0,0,1.0,0.0,0.3333,0.0,0.0,40.83,0.6589,1,1,46639,1,YES,0,2,99.15
584,483,SPONTANEOUS_ADVENTURER,2,1,1,0,0,0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0,41.67,0.6484,1,0,0,1,YES,0,2,75.67
826,324,BUDGET_CONSCIOUS,2,0,1,0,1,0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0,47.5,0.0682,1,1,17688,0,NO,0,0,43.69
296,818,BUDGET_CONSCIOUS,2,0,1,0,1,0,1,3,1,1,1,0.5,0.75,1.0,1.0,1.0,67.5,0.4391,1,1,26404,0,NO,0,1,66.74
823,162,SPONTANEOUS_ADVENTURER,1,0,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,49.17,0.645,1,1,42529,1,YES,0,2,100.0
687,493,BUDGET_CONSCIOUS,2,1,1,0,0,0,1,1,1,0,0,0.3333,0.2,1.0,0.0,0.0,32.33,0.0542,0,0,0,0,NO,0,0,14.33
393,194,CAUTIOUS_INTROVERT,0,1,2,1,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,37.5,0.0357,0,0,0,0,NO,0,0,19.5
494,740,SOCIAL_EXPLORER,1,0,1,0,1,0,1,1,0,0,0,1.0,0.1429,0.0,0.0,0.0,46.19,0.7027,1,1,41037,0,YES,1,3,100.0
36,819,SOCIAL_EXPLORER,2,0,0,0,1,1,1,0,0,0,0,0.3333,0.0,0.0,0.0,0.0,30.0,0.6037,1,1,32264,1,SAVE_ONLY,0,1,61.29
147,738,SOCIAL_EXPLORER,0,1,1,1,0,0,1,2,1,1,1,0.5,0.3333,1.0,1.0,1.0,65.0,0.8368,1,1,52910,0,YES,1,3,100.0
196,969,SPONTANEOUS_ADVENTURER,0,1,1,1,0,0,1,2,0,0,1,0.3333,0.3333,0.0,0.0,1.0,41.67,0.8217,1,0,0,1,YES,1,3,100.0
81,574,SOCIAL_EXPLORER,2,1,2,0,0,0,1,0,0,0,0,0.3333,0.0,0.0,0.0,0.0,12.5,0.1536,0,0,0,0,NO,0,0,0.0
451,78,CAUTIOUS_INTROVERT,1,1,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,33.33,0.3358,1,1,28864,0,NO,0,1,33.43
676,964,CAUTIOUS_INTROVERT,1,1,0,0,0,1,2,0,0,0,0,0.6667,0.0,0.0,0.0,0.0,36.67,0.3476,0,0,0,0,NO,0,0,18.67
667,57,BUDGET_CONSCIOUS,2,1,2,0,0,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,15.83,0.0,0,0,0,0,NO,0,0,0.0
871,702,CAUTIOUS_INTROVERT,0,1,2,1,0,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,27.5,0.0,1,0,0,0,NO,0,0,9.5
223,34,BUDGET_CONSCIOUS,0,1,0,1,0,1,1,2,1,0,0,1.0,0.3333,0.5,0.0,0.0,60.83,0.8473,1,1,56675,0,YES,1,3,100.0
71,467,SELECTIVE_PLANNER,2,2,1,0,0,0,1,1,0,0,0,1.0,0.25,0.0,0.0,0.0,30.83,0.1952,1,0,0,0,NO,0,0,12.83
605,264,SOCIAL_EXPLORER,0,1,0,1,0,1,1,0,0,0,0,0.3333,0.0,0.0,0.0,0.0,35.83,0.639,1,1,35290,1,YES,0,2,90.18
179,769,CAUTIOUS_INTROVERT,1,0,0,0,1,1,1,2,1,0,1,1.0,0.5,1.0,0.0,1.0,74.17,1.0,1,1,66476,0,SUPER_LIKE,1,3,100.0
373,517,SOCIAL_EXPLORER,0,0,1,1,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,49.17,0.7263,1,1,43341,1,YES,1,3,100.0
338,766,SELECTIVE_PLANNER,0,1,0,1,0,1,1,1,1,0,0,0.5,0.2,0.5,0.0,0.0,48.17,0.41,1,0,0,0,NO,0,0,30.17
54,640,CAUTIOUS_INTROVERT,2,0,2,0,1,0,1,2,1,1,0,1.0,0.3333,1.0,1.0,0.0,58.33,0.6256,1,0,0,0,YES,0,2,80.33
650,69,SOCIAL_EXPLORER,0,0,0,1,1,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,45.0,0.5806,1,0,0,1,SAVE_ONLY,0,1,57.0
323,846,SOCIAL_EXPLORER,1,2,0,0,0,1,1,1,0,0,0,0.5,0.25,0.0,0.0,0.0,32.5,0.3792,1,0,0,0,NO,0,0,14.5
958,586,CAUTIOUS_INTROVERT,1,1,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,37.5,0.3516,1,1,27590,0,NO,0,1,37.16
436,586,CAUTIOUS_INTROVERT,1,1,1,0,0,0,1,1,0,0,0,1.0,0.1667,0.0,0.0,0.0,40.83,0.4307,0,0,0,0,NO,0,0,22.83
420,897,SOCIAL_EXPLORER,1,0,2,0,1,0,1,1,0,0,0,0.5,0.1429,0.0,0.0,0.0,30.36,0.2055,1,0,0,0,NO,0,0,12.36
135,115,SOCIAL_EXPLORER,1,2,1,0,0,0,1,1,0,0,0,1.0,0.1429,0.0,0.0,0.0,34.52,0.5486,1,0,0,1,SAVE_ONLY,0,1,46.52
46,202,SOCIAL_EXPLORER,0,0,1,1,1,0,1,1,0,0,0,0.5,0.2,0.0,0.0,0.0,43.17,0.6667,1,1,34778,0,YES,0,2,85.34
772,91,BUDGET_CONSCIOUS,2,0,2,0,1,0,1,4,1,1,0,1.0,1.0,0.5,1.0,0.0,66.67,0.2421,0,0,0,0,NO,0,0,48.67
969,216,CAUTIOUS_INTROVERT,1,0,1,0,1,0,2,4,1,1,1,0.6667,1.0,0.5,1.0,1.0,76.67,1.0,1,1,68319,1,YES,1,3,100.0
853,523,SOCIAL_EXPLORER,1,1,1,0,0,0,1,1,0,0,0,1.0,0.1667,0.0,0.0,0.0,40.83,0.6846,1,1,41504,0,YES,0,2,85.36
513,277,CAUTIOUS_INTROVERT,1,0,1,0,1,0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,53.33,0.5132,0,0,0,1,SAVE_ONLY,0,1,65.33
431,651,BUDGET_CONSCIOUS,1,0,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,49.17,0.3857,1,1,31413,0,NO,0,1,50.16
33,431,BUDGET_CONSCIOUS,0,1,0,1,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,49.17,0.6536,1,1,44794,1,YES,0,2,100.0
90,336,SOCIAL_EXPLORER,0,2,0,1,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,33.33,0.5904,1,0,0,0,NO,0,0,15.33
578,480,SELECTIVE_PLANNER,2,0,0,0,1,1,1,1,0,1,0,0.3333,0.2,0.0,1.0,0.0,44.0,0.6929,1,1,37365,0,YES,0,2,87.08
624,705,BUDGET_CONSCIOUS,1,1,1,0,0,0,2,4,2,1,0,0.6667,0.8,1.0,1.0,0.0,66.83,0.6325,1,1,45423,1,YES,0,2,100.0
544,223,BUDGET_CONSCIOUS,0,1,0,1,0,1,1,1,0,0,0,1.0,0.2,0.0,0.0,0.0,53.17,0.7671,1,1,47620,0,YES,1,3,100.0
377,630,BUDGET_CONSCIOUS,0,0,1,1,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,49.17,0.75,1,1,53579,1,YES,1,3,100.0
631,799,BUDGET_CONSCIOUS,2,1,0,0,0,1,2,2,1,1,0,1.0,0.4,1.0,1.0,0.0,65.5,0.439,1,1,34358,0,NO,0,1,67.53
488,256,SOCIAL_EXPLORER,0,0,1,1,1,0,1,0,1,0,0,1.0,0.0,0.5,0.0,0.0,54.17,0.6607,1,1,35484,1,YES,0,2,100.0
100,794,SOCIAL_EXPLORER,0,0,1,1,1,0,1,1,1,1,1,0.5,0.2,1.0,1.0,1.0,68.17,0.7324,1,0,0,0,YES,1,3,100.0
201,732,BUDGET_CONSCIOUS,0,2,2,1,0,0,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,21.67,0.3987,1,0,0,0,NO,0,0,3.67
632,326,SPONTANEOUS_ADVENTURER,1,1,0,0,0,1,1,1,0,0,0,1.0,0.2,0.0,0.0,0.0,47.33,0.7626,0,0,0,1,YES,1,3,100.0
862,295,BUDGET_CONSCIOUS,1,1,0,0,0,1,1,2,1,0,1,1.0,0.4,0.5,0.0,1.0,61.33,0.7561,1,1,44517,0,YES,1,3,100.0
919,650,SOCIAL_EXPLORER,1,0,0,0,1,1,1,0,0,0,0,0.3333,0.0,0.0,0.0,0.0,35.83,0.6464,0,0,0,0,YES,0,2,57.83
289,967,BUDGET_CONSCIOUS,1,1,1,0,0,0,1,0,1,0,0,1.0,0.0,0.5,0.0,0.0,42.5,0.3223,1,0,0,0,NO,0,0,24.5
288,723,CAUTIOUS_INTROVERT,2,0,1,0,1,0,1,0,1,1,0,1.0,0.0,0.5,1.0,0.0,52.5,0.4182,1,0,0,0,NO,0,0,34.5
753,228,SELECTIVE_PLANNER,1,1,1,0,0,0,1,3,0,0,1,1.0,0.6,0.0,0.0,1.0,54.5,0.2046,1,1,16219,0,NO,0,0,50.18
989,859,BUDGET_CONSCIOUS,0,2,0,1,0,1,1,1,0,0,0,1.0,0.2,0.0,0.0,0.0,47.33,0.5916,1,0,0,1,SAVE_ONLY,0,1,59.33
252,548,SOCIAL_EXPLORER,1,0,2,0,1,0,1,0,0,0,0,0.3333,0.0,0.0,0.0,0.0,24.17,0.2864,0,0,0,0,NO,0,0,6.17
589,509,SOCIAL_EXPLORER,1,0,0,0,1,1,1,1,0,0,0,0.5,0.2,0.0,0.0,0.0,43.17,0.5266,0,0,0,1,SAVE_ONLY,0,1,55.17
884,836,CAUTIOUS_INTROVERT,0,2,2,1,0,0,1,2,1,1,0,1.0,0.4,1.0,1.0,0.0,59.67,0.5137,0,0,0,1,SAVE_ONLY,0,1,71.67
550,178,CAUTIOUS_INTROVERT,2,1,1,0,0,0,1,1,1,0,1,0.5,0.2,1.0,0.0,1.0,40.67,0.2838,1,1,26920,0,NO,0,1,40.09
74,990,SOCIAL_EXPLORER,0,2,1,1,0,0,1,1,1,0,0,0.5,0.1429,0.5,0.0,0.0,35.36,0.5416,0,0,0,1,SAVE_ONLY,0,1,47.36
921,222,SPONTANEOUS_ADVENTURER,1,0,1,0,1,0,1,2,1,0,0,0.5,0.4,0.5,0.0,0.0,46.33,0.8022,0,0,0,0,YES,1,3,98.33
885,637,BUDGET_CONSCIOUS,1,1,1,0,0,0,1,2,1,0,0,0.5,0.5,1.0,0.0,0.0,47.5,0.4253,0,0,0,1,SAVE_ONLY,0,1,59.5
161,49,SPONTANEOUS_ADVENTURER,1,1,1,0,0,0,1,1,0,0,0,0.5,0.1429,0.0,0.0,0.0,30.36,0.5667,1,1,34507,0,NO,0,1,32.44
338,895,PASSIVE_BROWSER,1,0,0,0,1,1,1,1,1,0,0,0.5,0.25,1.0,0.0,0.0,54.17,0.4279,0,0,0,1,SAVE_ONLY,0,1,66.17
984,843,SOCIAL_EXPLORER,1,0,1,0,1,0,1,1,1,0,0,0.5,0.2,0.5,0.0,0.0,42.33,0.6225,1,1,34880,1,YES,0,2,96.54
302,778,CAUTIOUS_INTROVERT,0,1,0,1,0,1,1,1,1,0,0,1.0,0.2,0.5,0.0,0.0,58.17,0.6941,1,1,47726,1,YES,0,2,100.0
999,260,SOCIAL_EXPLORER,1,0,0,0,1,1,1,1,0,0,0,1.0,0.2,0.0,0.0,0.0,53.17,0.8803,1,1,56983,0,YES,1,3,100.0
440,360,SOCIAL_EXPLORER,1,0,0,0,1,1,1,3,1,1,1,0.5,1.0,1.0,1.0,1.0,84.17,1.0,1,1,68659,1,YES,1,3,100.0
512,421,SPONTANEOUS_ADVENTURER,1,0,1,0,1,0,1,2,0,0,1,0.5,0.4,0.0,0.0,1.0,46.33,0.596,0,0,0,0,NO,0,0,28.33
211,305,SPONTANEOUS_ADVENTURER,0,1,1,1,0,0,1,1,1,0,0,0.3333,0.1667,1.0,0.0,0.0,43.33,0.6515,0,0,0,0,YES,0,2,65.33
61,912,PASSIVE_BROWSER,0,1,1,1,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,43.33,0.2408,1,1,22020,0,NO,0,1,41.04
758,546,CAUTIOUS_INTROVERT,1,0,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,49.17,0.5689,1,1,38170,0,NO,0,1,52.53
649,69,BUDGET_CONSCIOUS,1,1,0,0,0,1,1,1,1,0,1,0.3333,0.2,1.0,0.0,1.0,49.0,0.6266,0,0,0,0,YES,0,2,71.0
320,670,SPONTANEOUS_ADVENTURER,1,0,1,0,1,0,1,1,0,0,0,0.3333,0.2,0.0,0.0,0.0,34.0,0.7226,1,1,47553,0,YES,1,3,100.0
904,262,SOCIAL_EXPLORER,1,0,0,0,1,1,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0,59.17,0.6651,0,0,0,0,YES,0,2,81.17
202,59,PASSIVE_BROWSER,2,0,1,0,1,0,1,1,2,0,0,1.0,0.2,1.0,0.0,0.0,51.5,0.2793,0,0,0,0,NO,0,0,33.5
853,100,SOCIAL_EXPLORER,1,1,0,0,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,43.33,0.5884,1,1,36655,1,SAVE_ONLY,0,1,76.16
537,935,SPONTANEOUS_ADVENTURER,0,0,0,1,1,1,1,1,1,0,0,0.5,0.2,0.5,0.0,0.0,54.0,0.8047,1,0,0,0,YES,1,3,100.0
814,91,BUDGET_CONSCIOUS,2,2,1,0,0,0,1,1,0,0,0,1.0,0.2,0.0,0.0,0.0,29.83,0.0,0,0,0,0,NO,0,0,11.83
756,329,SOCIAL_EXPLORER,1,0,2,0,1,0,1,3,0,1,1,0.5,0.6,0.0,1.0,1.0,54.5,0.5667,1,1,40528,1,SAVE_ONLY,0,1,88.68
665,911,SOCIAL_EXPLORER,0,2,2,1,0,0,1,3,1,1,1,1.0,0.75,0.5,1.0,1.0,66.67,0.5029,1,1,31717,0,NO,0,1,67.77
1006,24,CAUTIOUS_INTROVERT,1,1,0,0,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,43.33,0.4928,1,1,30116,1,SAVE_ONLY,0,1,73.87
939,473,SOCIAL_EXPLORER,1,0,1,0,1,0,1,1,0,0,0,1.0,0.2,0.0,0.0,0.0,47.33,0.6881,1,1,43554,1,YES,0,2,100.0
98,963,BUDGET_CONSCIOUS,1,0,2,0,1,0,1,1,0,0,0,0.3333,0.1667,0.0,0.0,0.0,27.5,0.303,0,0,0,0,NO,0,0,9.5
646,790,CAUTIOUS_INTROVERT,1,0,0,0,1,1,1,1,1,1,0,1.0,0.1667,1.0,1.0,0.0,72.5,0.8479,1,1,57877,1,SUPER_LIKE,1,3,100.0
894,712,SPONTANEOUS_ADVENTURER,1,0,1,0,1,0,1,2,1,1,1,0.25,0.6667,1.0,1.0,1.0,66.67,1.0,1,1,54339,0,YES,1,3,100.0
999,912,SOCIAL_EXPLORER,0,2,0,1,0,1,1,1,0,0,0,1.0,0.2,0.0,0.0,0.0,47.33,0.7069,1,1,43539,0,YES,1,3,100.0
275,940,BUDGET_CONSCIOUS,1,1,1,0,0,0,1,2,1,1,0,0.5,0.5,0.5,1.0,0.0,52.5,0.4254,1,1,36737,1,SAVE_ONLY,0,1,85.36
255,530,CAUTIOUS_INTROVERT,0,1,1,1,0,0,1,3,1,0,1,1.0,0.5,0.5,0.0,1.0,63.33,0.6794,0,0,0,0,YES,0,2,85.33
321,134,SOCIAL_EXPLORER,1,2,0,0,0,1,1,2,1,1,1,0.5,0.6667,1.0,1.0,1.0,65.83,0.9253,1,1,53903,0,YES,1,3,100.0
558,463,SELECTIVE_PLANNER,1,1,0,0,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,43.33,0.1212,0,0,0,0,NO,0,0,25.33
471,372,SOCIAL_EXPLORER,0,0,1,1,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,49.17,0.7402,1,1,53465,1,YES,1,3,100.0
722,780,SOCIAL_EXPLORER,0,0,1,1,1,0,1,0,1,0,1,1.0,0.0,0.5,0.0,1.0,59.17,0.8053,1,1,44202,0,YES,1,3,100.0
351,615,BUDGET_CONSCIOUS,0,2,2,1,0,0,1,0,0,1,0,0.5,0.0,0.0,1.0,0.0,31.67,0.5495,1,1,34799,1,SAVE_ONLY,0,1,63.85
959,122,SELECTIVE_PLANNER,2,0,1,0,1,0,1,2,1,1,0,0.3333,0.6667,0.5,1.0,0.0,52.5,0.593,1,1,46117,1,SAVE_ONLY,0,1,88.64
1002,649,CAUTIOUS_INTROVERT,1,1,2,0,0,0,1,0,0,0,1,0.3333,0.0,0.0,0.0,1.0,23.33,0.1688,1,1,14818,0,NO,0,0,18.52
693,392,SOCIAL_EXPLORER,0,1,0,1,0,1,1,1,1,1,0,0.5,0.2,0.5,1.0,0.0,58.17,0.7235,1,0,0,0,YES,1,3,100.0
260,832,SOCIAL_EXPLORER,1,0,2,0,1,0,1,1,0,0,0,1.0,0.2,0.0,0.0,0.0,41.5,0.4731,0,0,0,1,SAVE_ONLY,0,1,53.5
485,457,BUDGET_CONSCIOUS,1,0,2,0,1,0,1,2,1,1,0,1.0,0.6667,0.5,1.0,0.0,65.83,0.6629,0,0,0,0,YES,0,2,87.83
439,862,BUDGET_CONSCIOUS,0,1,0,1,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,49.17,0.7175,1,0,0,0,YES,1,3,100.0
