actor_user_id,target_user_id,static_score,predicted_relevance_score,relevance_score,label,card_click,full_profile_open,dwell_time_ms,saved_profile
872,527,24.17,6.847083333333337,6.17,0,1,0,0,0
873,343,55.5,99.99915923566878,100.0,3,1,1,52310,0
873,894,88.33,99.99915923566878,100.0,3,1,1,62798,0
873,556,25.67,39.34749999999999,28.86,1,1,1,37695,0
874,463,57.5,99.99915923566878,100.0,3,1,1,56303,1
874,589,36.67,33.0190625,32.93,0,1,1,17872,0
874,505,38.33,25.985276381909557,20.33,0,0,0,0,0
875,86,67.33,98.85,100.0,3,1,1,45849,0
876,732,63.33,84.78863636363634,100.0,3,0,0,0,0
876,529,50.83,83.3628125,84.3,1,1,1,38491,1
878,514,41.19,94.92777777777776,100.0,3,1,1,46692,0
878,355,40.36,65.7075806451613,74.36,2,1,0,0,1
878,672,36.19,59.12466666666666,100.0,3,0,0,0,1
879,907,55.0,80.81643274853802,37.0,0,0,0,0,0
879,172,38.69,76.90025641025639,82.04,2,1,1,38135,0
879,234,30.83,27.70640000000001,27.6,1,1,1,19353,0
879,441,36.19,18.976907630522078,18.19,0,1,0,0,0
880,849,52.5,99.742,100.0,2,1,1,45541,1
880,558,43.33,45.809861111111104,40.31,1,1,1,19957,0
881,211,33.33,33.0190625,33.31,1,1,1,28524,0
882,920,33.33,18.976907630522078,15.33,0,0,0,0,0
884,311,35.5,18.976907630522078,57.5,2,0,0,0,0
887,928,27.5,29.422500000000007,27.16,1,1,1,27613,0
887,52,41.19,25.985276381909557,23.19,0,1,0,0,0
888,732,59.17,99.99915923566878,100.0,3,1,1,51973,0
888,471,63.33,92.88549382716049,97.33,2,0,0,0,1
890,831,48.17,80.89999999999999,91.99,2,1,1,39485,0
891,176,57.33,99.99915923566878,100.0,3,1,1,60313,0
891,537,39.17,84.56714285714288,71.59,1,1,1,35486,1
891,978,21.67,38.13954545454545,33.67,1,0,0,0,1
892,695,53.17,80.40319148936172,65.17,1,0,0,0,1
892,342,44.17,77.09447368421054,73.25,1,1,1,25957,1
893,245,40.83,65.7075806451613,52.83,1,1,0,0,1
893,609,24.17,6.847083333333337,6.17,0,1,0,0,0
894,447,41.33,94.67185185185184,98.19,2,1,1,42466,1
895,498,59.17,99.99915923566878,100.0,3,1,1,53676,1
895,278,53.33,91.7340909090909,87.33,2,0,0,0,1
895,67,41.5,63.35999999999999,63.5,2,1,0,0,0
896,588,72.5,99.99915923566878,100.0,3,1,1,59524,0
897,475,55.0,98.95521739130434,88.31,1,1,1,38019,1
898,609,35.83,84.56714285714288,69.02,1,1,1,37690,1
898,455,28.33,9.6915,10.33,0,0,0,0,0
899,985,66.67,100.0,100.0,3,1,1,44913,1
899,282,37.5,57.928125,49.5,1,0,0,0,1
899,411,31.5,27.70640000000001,29.83,1,1,1,23797,0
900,409,52.86,91.30000000000001,96.84,2,1,1,39944,0
900,868,29.17,24.906956521739136,25.53,1,1,1,18168,0
903,113,54.17,99.99915923566878,100.0,2,1,1,48958,1
904,692,89.17,99.99915923566878,100.0,3,1,1,57605,1
904,319,68.33,99.99915923566878,100.0,3,1,1,49194,0
904,367,50.0,54.88390410958904,50.2,1,1,1,29144,0
905,340,52.33,44.21032786885246,54.68,1,1,1,35295,0
907,649,62.5,84.35571428571428,100.0,3,1,0,0,1
907,363,23.33,4.477469879518073,5.33,0,1,0,0,0
908,168,45.0,33.733177083333324,27.0,0,1,0,0,0
909,187,33.33,18.976907630522078,15.33,0,1,0,0,0
909,486,30.67,16.633636363636363,12.67,0,0,0,0,0
912,648,29.67,42.84162162162163,41.67,1,1,0,0,1
913,640,61.17,99.99915923566878,100.0,3,1,1,57138,1
914,632,36.19,18.976907630522078,18.19,0,1,0,0,0
914,907,30.83,13.24,12.83,0,0,0,0,0
915,160,43.33,66.85499999999999,95.33,3,1,0,0,0
917,851,67.5,99.99915923566878,100.0,3,1,1,50166,0
917,509,25.83,20.171249999999997,19.92,0,1,1,11672,0
918,151,66.67,92.88549382716049,88.67,2,1,0,0,0
918,225,41.67,57.928125,53.67,1,1,0,0,1
919,941,54.5,99.742,100.0,2,1,1,45759,1
919,343,32.02,56.60681818181818,62.46,1,1,1,29818,1
919,572,42.17,29.889666666666667,40.99,1,1,1,25193,0
919,27,24.17,6.847083333333337,6.17,0,1,0,0,0
921,499,55.0,99.99915923566878,100.0,3,1,1,61527,0
921,592,33.33,35.60416666666667,31.3,1,1,1,22762,0
923,661,48.33,84.05257142857143,49.03,1,1,1,30567,0
924,279,63.17,93.39131147540984,100.0,3,1,1,41432,0
925,945,41.67,84.56714285714288,75.76,1,1,1,40264,1
926,91,18.69,1.0724444444444443,0.69,0,0,0,0,0
927,552,56.67,47.43179487179487,38.67,0,0,0,0,0
927,282,33.33,18.976907630522078,15.33,0,0,0,0,0
928,426,60.0,100.0,100.0,3,1,1,46456,1
928,94,51.67,85.02141025641026,82.86,1,1,1,31973,1
928,27,56.33,80.81643274853802,98.69,2,1,1,35324,0
928,839,28.33,9.6915,10.33,0,0,0,0,0
930,592,56.19,99.99915923566878,100.0,3,1,1,52699,0
930,350,49.17,86.59043478260871,93.02,2,1,1,39575,0
930,639,30.83,84.55153846153846,88.65,2,1,1,45187,1
931,48,37.5,94.92777777777776,85.29,2,1,1,50827,0
931,475,37.5,84.56714285714288,93.24,2,1,1,39243,1
932,675,62.5,93.91225,100.0,2,1,1,44374,0
932,397,39.17,53.011842105263156,51.17,1,1,0,0,1
932,511,30.0,46.19681818181819,42.0,1,0,0,0,1
934,802,30.0,16.633636363636363,12.0,0,0,0,0,0
935,270,55.83,99.99915923566878,100.0,3,1,1,64891,0
935,273,59.17,93.39131147540984,100.0,2,1,1,40577,0
936,158,38.33,38.5212,37.95,1,1,1,27500,0
937,156,68.33,99.99915923566878,100.0,3,1,1,60666,0
937,681,36.67,55.024576271186454,58.67,2,0,0,0,0
937,258,32.5,13.24,14.5,0,0,0,0,0
937,881,21.67,4.477469879518073,3.67,0,0,0,0,0
938,275,59.17,99.99915923566878,100.0,3,1,1,49423,0
939,616,45.0,86.59043478260871,89.03,2,1,1,40072,0
939,130,47.33,86.40945945945946,100.0,3,1,1,44327,0
939,414,55.0,82.2016993464052,100.0,2,1,1,35224,1
939,983,37.5,18.976907630522078,19.5,0,0,0,0,0
940,651,54.0,91.30000000000001,98.23,2,1,1,40668,0
940,30,68.33,78.17341463414634,65.9,1,1,1,21634,0
940,909,44.17,74.05384615384615,86.8,2,1,1,36077,0
940,114,41.67,25.985276381909557,23.67,0,1,0,0,0
941,455,36.67,90.5205,71.9,1,1,1,43511,1
941,38,76.67,84.63291666666667,79.75,1,1,1,37363,0
941,313,43.33,66.85499999999999,65.33,2,1,0,0,0
942,110,40.5,25.985276381909557,22.5,0,1,0,0,0
943,508,52.5,99.99915923566878,100.0,2,1,1,48323,1
944,314,64.17,99.99915923566878,100.0,3,1,1,50351,1
944,486,57.5,99.74545454545455,100.0,3,1,1,46982,0
944,160,20.0,1.0724444444444443,2.0,0,1,0,0,0
945,608,46.19,33.733177083333324,28.19,0,1,0,0,0
946,96,62.5,92.88549382716049,100.0,3,0,0,0,0
947,844,83.33,99.99915923566878,100.0,3,1,1,64276,0
947,339,40.36,94.67185185185184,98.19,2,1,1,45222,1
947,22,37.5,18.976907630522078,19.5,0,0,0,0,0
948,251,12.5,0.0076363636363636364,0.0,0,0,0,0,0
949,299,58.33,82.2016993464052,70.33,1,1,0,0,1
949,136,43.33,77.09447368421054,73.37,1,1,1,28677,1
949,152,43.33,33.733177083333324,25.33,0,1,0,0,0
952,420,45.0,99.36695652173913,80.19,1,1,1,43394,1
952,101,44.17,97.89433333333334,100.0,3,1,1,54115,0
952,555,39.67,19.45357142857143,21.67,0,0,0,0,0
953,409,54.17,91.7340909090909,88.17,2,1,0,0,1
953,258,40.83,63.35999999999999,62.83,2,0,0,0,0
954,563,65.0,100.0,100.0,3,1,1,45606,1
954,744,46.67,33.733177083333324,28.67,0,0,0,0,0
955,82,42.5,25.985276381909557,64.5,2,1,0,0,0
955,423,30.83,16.633636363636363,12.83,0,0,0,0,0
957,693,42.5,77.50125,100.0,3,1,1,45599,0
957,372,39.83,76.90025641025639,84.07,2,1,1,40672,0
958,341,67.17,93.91225,100.0,3,1,1,45438,0
958,932,33.33,33.0190625,31.8,1,1,1,24191,0
958,851,40.83,25.985276381909557,22.83,0,0,0,0,0
959,1017,29.17,42.84162162162163,41.17,1,1,0,0,1
960,436,42.5,25.985276381909557,24.5,0,0,0,0,0
961,223,67.17,92.88549382716049,100.0,3,0,0,0,0
961,187,33.33,18.976907630522078,15.33,0,0,0,0,0
962,245,49.17,96.72952380952381,94.72,2,1,1,44429,0
962,822,67.5,83.328,79.5,1,0,0,0,1
964,1014,15.0,20.171249999999997,8.55,0,1,1,10157,0
964,169,34.17,18.976907630522078,16.17,0,1,0,0,0
965,672,42.5,53.011842105263156,100.0,3,0,0,0,1
966,431,40.83,25.985276381909557,22.83,0,1,0,0,0
968,790,40.36,65.7075806451613,52.36,1,1,0,0,1
969,251,18.33,1.0724444444444443,0.33,0,0,0,0,0
970,521,46.5,75.64000000000001,80.5,2,1,0,0,1
970,721,33.33,51.135666666666665,45.33,1,0,0,0,1
971,1011,56.67,80.81643274853802,78.67,2,1,0,0,0
973,986,50.83,99.63678571428572,100.0,3,1,1,51357,0
973,434,38.33,25.985276381909557,20.33,0,0,0,0,0
974,882,49.17,72.826,61.17,1,0,0,0,1
974,713,31.5,16.633636363636363,13.5,0,0,0,0,0
976,717,44.05,33.733177083333324,26.05,0,1,0,0,0
976,1004,27.5,9.6915,9.5,0,0,0,0,0
977,97,43.33,61.362022471910095,55.33,1,0,0,0,1
977,521,52.33,54.88390410958904,51.0,1,1,1,24770,0
978,796,59.5,82.2016993464052,71.5,1,0,0,0,1
979,502,50.36,54.88390410958904,32.36,0,1,0,0,0
980,651,45.0,86.59043478260871,49.43,1,1,1,41235,0
981,147,61.67,92.88549382716049,100.0,2,1,1,33942,1
981,665,33.33,18.976907630522078,15.33,0,1,0,0,0
982,422,55.0,82.2016993464052,86.17,1,1,1,31910,1
983,605,32.5,16.633636363636363,14.5,0,1,0,0,0
984,188,50.83,74.38472222222224,84.83,2,0,0,0,1
985,567,46.67,92.56652173913042,100.0,2,1,1,37649,1
985,809,35.5,36.47863636363636,57.5,2,0,0,0,0
985,228,43.67,36.20358974358974,25.67,0,0,0,0,0
986,340,48.33,93.91225,53.76,1,1,1,44089,0
986,244,39.17,38.5212,39.43,1,1,1,29305,0
987,254,37.5,55.024576271186454,37.73,1,1,1,29218,0
988,612,43.33,56.649,95.33,3,0,0,0,0
988,257,36.5,19.45357142857143,18.5,0,0,0,0,0
989,760,42.5,94.92777777777776,100.0,3,1,1,51665,0
989,356,40.36,38.5212,36.69,1,1,1,18095,0
990,464,36.19,18.976907630522078,18.19,0,0,0,0,0
991,195,34.17,57.928125,46.17,1,1,0,0,1
991,482,32.5,16.633636363636363,14.5,0,0,0,0,0
992,581,21.67,20.171249999999997,14.67,0,1,1,8570,0
993,285,62.5,98.85,100.0,3,1,1,44264,0
993,497,51.19,80.40319148936172,85.19,2,0,0,0,1
993,681,23.89,20.171249999999997,21.99,1,1,1,23149,0
994,64,42.02,78.37366666666667,74.57,1,1,1,35846,1
995,801,43.33,100.0,100.0,3,1,1,49619,1
996,523,55.0,98.95521739130434,100.0,3,1,1,40062,1
996,768,46.67,68.59018518518518,80.67,2,1,0,0,1
997,198,49.17,54.88390410958904,71.17,2,1,0,0,0
998,537,42.33,25.985276381909557,24.33,0,0,0,0,0
1001,193,52.02,85.02141025641026,86.02,2,1,0,0,1
1001,178,57.33,80.81643274853802,100.0,3,1,0,0,0
1001,63,40.0,65.7075806451613,100.0,3,0,0,0,1
1002,956,51.67,97.64866666666667,86.18,1,1,1,41464,1
1002,304,36.67,18.976907630522078,18.67,0,0,0,0,0
1002,700,36.67,18.976907630522078,18.67,0,0,0,0,0
1003,107,57.5,99.99915923566878,100.0,2,1,1,47921,0
1003,525,68.33,93.91225,100.0,2,1,1,44940,0
1004,268,39.17,78.37366666666667,94.22,2,1,1,37279,1
1005,685,64.17,92.88549382716049,76.17,1,0,0,0,1
1006,607,62.5,99.99915923566878,100.0,2,1,1,48217,1
1006,17,58.33,82.2016993464052,100.0,3,1,0,0,1
1006,239,50.36,44.21032786885246,32.36,0,0,0,0,0
1006,627,31.67,13.24,13.67,0,0,0,0,0
1007,819,54.17,93.17649999999999,100.0,2,1,1,36727,1
1007,358,59.17,82.2016993464052,88.71,1,1,1,27257,1
1007,549,43.33,61.362022471910095,77.33,2,1,0,0,1
1008,932,30.0,29.422500000000007,29.91,1,1,1,28321,0
1008,909,33.33,18.976907630522078,55.33,2,0,0,0,0
1009,696,33.83,18.976907630522078,15.83,0,0,0,0,0
1009,77,30.0,16.633636363636363,12.0,0,1,0,0,0
1010,126,42.5,65.7075806451613,54.5,1,0,0,0,1
1011,33,33.33,51.11882352941177,64.09,1,1,1,30754,1
1012,79,60.83,99.99915923566878,100.0,3,1,1,49118,0
1012,78,62.5,99.99915923566878,100.0,3,1,1,53101,0
1012,1002,20.83,1.0724444444444443,2.83,0,0,0,0,0
1013,282,27.5,9.6915,9.5,0,0,0,0,0
